State,Year,Quarter,District,Total_Registered_User,Total_App_open,Latitude,Longitude,Region
Manipur,2022,4,Kamjong,2341,2341,25.0,94.5,North-Eastern Region
Manipur,2018,1,Chandel,452,452,25.0,94.5,North-Eastern Region
Manipur,2018,2,Chandel,706,706,25.0,94.5,North-Eastern Region
Manipur,2018,3,Chandel,962,962,25.0,94.5,North-Eastern Region
Manipur,2018,4,Chandel,1342,1342,25.0,94.5,North-Eastern Region
Manipur,2019,1,Chandel,1691,1691,25.0,94.5,North-Eastern Region
Manipur,2019,2,Chandel,2175,2175,25.0,94.5,North-Eastern Region
Manipur,2019,3,Chandel,2581,2581,25.0,94.5,North-Eastern Region
Manipur,2019,4,Chandel,3029,3029,25.0,94.5,North-Eastern Region
Manipur,2020,1,Chandel,3471,3471,25.0,94.5,North-Eastern Region
Manipur,2020,2,Chandel,4278,4278,25.0,94.5,North-Eastern Region
Manipur,2020,3,Chandel,5252,5252,25.0,94.5,North-Eastern Region
Manipur,2020,4,Chandel,5987,5987,25.0,94.5,North-Eastern Region
Manipur,2021,1,Chandel,6467,6467,25.0,94.5,North-Eastern Region
Manipur,2021,2,Chandel,6980,6980,25.0,94.5,North-Eastern Region
Manipur,2021,3,Chandel,7597,7597,25.0,94.5,North-Eastern Region
Manipur,2021,4,Chandel,8184,8184,25.0,94.5,North-Eastern Region
Manipur,2022,1,Chandel,8724,8724,25.0,94.5,North-Eastern Region
Manipur,2022,2,Chandel,9201,9201,25.0,94.5,North-Eastern Region
Manipur,2022,3,Chandel,9647,9647,25.0,94.5,North-Eastern Region
Manipur,2022,4,Chandel,9973,9973,25.0,94.5,North-Eastern Region
Manipur,2018,1,Bishnupur,2371,2371,24.6319847,93.7619193,North-Eastern Region
Manipur,2018,2,Bishnupur,3751,3751,24.6319847,93.7619193,North-Eastern Region
Manipur,2018,3,Bishnupur,5106,5106,24.6319847,93.7619193,North-Eastern Region
Manipur,2018,4,Bishnupur,7049,7049,24.6319847,93.7619193,North-Eastern Region
Manipur,2019,1,Bishnupur,8537,8537,24.6319847,93.7619193,North-Eastern Region
Manipur,2019,2,Bishnupur,10014,10014,24.6319847,93.7619193,North-Eastern Region
Manipur,2019,3,Bishnupur,11647,11647,24.6319847,93.7619193,North-Eastern Region
Manipur,2019,4,Bishnupur,13387,13387,24.6319847,93.7619193,North-Eastern Region
Manipur,2020,1,Bishnupur,15333,15333,24.6319847,93.7619193,North-Eastern Region
Manipur,2020,2,Bishnupur,19027,19027,24.6319847,93.7619193,North-Eastern Region
Manipur,2020,3,Bishnupur,22965,22965,24.6319847,93.7619193,North-Eastern Region
Manipur,2020,4,Bishnupur,25629,25629,24.6319847,93.7619193,North-Eastern Region
Manipur,2021,1,Bishnupur,27615,27615,24.6319847,93.7619193,North-Eastern Region
Manipur,2021,2,Bishnupur,29671,29671,24.6319847,93.7619193,North-Eastern Region
Manipur,2021,3,Bishnupur,31996,31996,24.6319847,93.7619193,North-Eastern Region
Manipur,2021,4,Bishnupur,34316,34316,24.6319847,93.7619193,North-Eastern Region
Manipur,2022,1,Bishnupur,36514,36514,24.6319847,93.7619193,North-Eastern Region
Manipur,2022,2,Bishnupur,38512,38512,24.6319847,93.7619193,North-Eastern Region
Manipur,2022,3,Bishnupur,40486,40486,24.6319847,93.7619193,North-Eastern Region
Manipur,2022,4,Bishnupur,42189,42189,24.6319847,93.7619193,North-Eastern Region
Manipur,2018,1,Senapati,85,85,25.333333,94.166667,North-Eastern Region
Manipur,2018,2,Senapati,155,155,25.333333,94.166667,North-Eastern Region
Manipur,2018,3,Senapati,229,229,25.333333,94.166667,North-Eastern Region
Manipur,2018,4,Senapati,337,337,25.333333,94.166667,North-Eastern Region
Manipur,2019,1,Senapati,451,451,25.333333,94.166667,North-Eastern Region
Manipur,2019,2,Senapati,542,542,25.333333,94.166667,North-Eastern Region
Manipur,2019,3,Senapati,672,672,25.333333,94.166667,North-Eastern Region
Manipur,2019,4,Senapati,790,790,25.333333,94.166667,North-Eastern Region
Manipur,2020,1,Senapati,922,922,25.333333,94.166667,North-Eastern Region
Manipur,2020,2,Senapati,1095,1095,25.333333,94.166667,North-Eastern Region
Manipur,2020,3,Senapati,1317,1317,25.333333,94.166667,North-Eastern Region
Manipur,2020,4,Senapati,1513,1513,25.333333,94.166667,North-Eastern Region
Manipur,2021,1,Senapati,1655,1655,25.333333,94.166667,North-Eastern Region
Manipur,2021,2,Senapati,1769,1769,25.333333,94.166667,North-Eastern Region
Manipur,2021,3,Senapati,1958,1958,25.333333,94.166667,North-Eastern Region
Manipur,2021,4,Senapati,2157,2157,25.333333,94.166667,North-Eastern Region
Manipur,2022,1,Senapati,2286,2286,25.333333,94.166667,North-Eastern Region
Manipur,2022,2,Senapati,2402,2402,25.333333,94.166667,North-Eastern Region
Manipur,2022,3,Senapati,2492,2492,25.333333,94.166667,North-Eastern Region
Manipur,2022,4,Senapati,2553,2553,25.333333,94.166667,North-Eastern Region
Manipur,2018,1,Pherzawl,24,24,24.26344363,93.19096471,North-Eastern Region
Manipur,2018,2,Pherzawl,38,38,24.26344363,93.19096471,North-Eastern Region
Manipur,2018,3,Pherzawl,51,51,24.26344363,93.19096471,North-Eastern Region
Manipur,2018,4,Pherzawl,68,68,24.26344363,93.19096471,North-Eastern Region
Manipur,2019,1,Pherzawl,98,98,24.26344363,93.19096471,North-Eastern Region
Manipur,2019,2,Pherzawl,127,127,24.26344363,93.19096471,North-Eastern Region
Manipur,2019,3,Pherzawl,156,156,24.26344363,93.19096471,North-Eastern Region
Manipur,2019,4,Pherzawl,192,192,24.26344363,93.19096471,North-Eastern Region
Manipur,2020,1,Pherzawl,245,245,24.26344363,93.19096471,North-Eastern Region
Manipur,2020,2,Pherzawl,316,316,24.26344363,93.19096471,North-Eastern Region
Manipur,2020,3,Pherzawl,438,438,24.26344363,93.19096471,North-Eastern Region
Manipur,2020,4,Pherzawl,533,533,24.26344363,93.19096471,North-Eastern Region
Manipur,2021,1,Pherzawl,607,607,24.26344363,93.19096471,North-Eastern Region
Manipur,2021,2,Pherzawl,663,663,24.26344363,93.19096471,North-Eastern Region
Manipur,2021,3,Pherzawl,778,778,24.26344363,93.19096471,North-Eastern Region
Manipur,2021,4,Pherzawl,865,865,24.26344363,93.19096471,North-Eastern Region
Manipur,2022,1,Pherzawl,918,918,24.26344363,93.19096471,North-Eastern Region
Manipur,2022,2,Pherzawl,964,964,24.26344363,93.19096471,North-Eastern Region
Manipur,2022,3,Pherzawl,992,992,24.26344363,93.19096471,North-Eastern Region
Manipur,2022,4,Pherzawl,995,995,24.26344363,93.19096471,North-Eastern Region
Manipur,2018,1,Churachandpur,1524,1524,24.3429852,93.6928709,North-Eastern Region
Manipur,2018,2,Churachandpur,2362,2362,24.3429852,93.6928709,North-Eastern Region
Manipur,2018,3,Churachandpur,3420,3420,24.3429852,93.6928709,North-Eastern Region
Manipur,2018,4,Churachandpur,4951,4951,24.3429852,93.6928709,North-Eastern Region
Manipur,2019,1,Churachandpur,6138,6138,24.3429852,93.6928709,North-Eastern Region
Manipur,2019,2,Churachandpur,7662,7662,24.3429852,93.6928709,North-Eastern Region
Manipur,2019,3,Churachandpur,9071,9071,24.3429852,93.6928709,North-Eastern Region
Manipur,2019,4,Churachandpur,10431,10431,24.3429852,93.6928709,North-Eastern Region
Manipur,2020,1,Churachandpur,12420,12420,24.3429852,93.6928709,North-Eastern Region
Manipur,2020,2,Churachandpur,15469,15469,24.3429852,93.6928709,North-Eastern Region
Manipur,2020,3,Churachandpur,19501,19501,24.3429852,93.6928709,North-Eastern Region
Manipur,2020,4,Churachandpur,21960,21960,24.3429852,93.6928709,North-Eastern Region
Manipur,2021,1,Churachandpur,23827,23827,24.3429852,93.6928709,North-Eastern Region
Manipur,2021,2,Churachandpur,25573,25573,24.3429852,93.6928709,North-Eastern Region
Manipur,2021,3,Churachandpur,27600,27600,24.3429852,93.6928709,North-Eastern Region
Manipur,2021,4,Churachandpur,29651,29651,24.3429852,93.6928709,North-Eastern Region
Manipur,2022,1,Churachandpur,31533,31533,24.3429852,93.6928709,North-Eastern Region
Manipur,2022,2,Churachandpur,33293,33293,24.3429852,93.6928709,North-Eastern Region
Manipur,2022,3,Churachandpur,35081,35081,24.3429852,93.6928709,North-Eastern Region
Manipur,2022,4,Churachandpur,36722,36722,24.3429852,93.6928709,North-Eastern Region
Manipur,2018,1,Tengnoupal,352,352,24.3429852,93.6928709,North-Eastern Region
Manipur,2018,2,Tengnoupal,631,631,24.3429852,93.6928709,North-Eastern Region
Manipur,2018,3,Tengnoupal,1002,1002,24.3429852,93.6928709,North-Eastern Region
Manipur,2018,4,Tengnoupal,1300,1300,24.3429852,93.6928709,North-Eastern Region
Manipur,2019,1,Tengnoupal,1641,1641,24.3429852,93.6928709,North-Eastern Region
Manipur,2019,2,Tengnoupal,2009,2009,24.3429852,93.6928709,North-Eastern Region
Manipur,2019,3,Tengnoupal,2334,2334,24.3429852,93.6928709,North-Eastern Region
Manipur,2019,4,Tengnoupal,2699,2699,24.3429852,93.6928709,North-Eastern Region
Manipur,2020,1,Tengnoupal,3179,3179,24.3429852,93.6928709,North-Eastern Region
Manipur,2020,2,Tengnoupal,3926,3926,24.3429852,93.6928709,North-Eastern Region
Manipur,2020,3,Tengnoupal,4853,4853,24.3429852,93.6928709,North-Eastern Region
Manipur,2020,4,Tengnoupal,5537,5537,24.3429852,93.6928709,North-Eastern Region
Manipur,2021,1,Tengnoupal,6049,6049,24.3429852,93.6928709,North-Eastern Region
Manipur,2021,2,Tengnoupal,6499,6499,24.3429852,93.6928709,North-Eastern Region
Manipur,2021,3,Tengnoupal,7055,7055,24.3429852,93.6928709,North-Eastern Region
Manipur,2021,4,Tengnoupal,7557,7557,24.3429852,93.6928709,North-Eastern Region
Manipur,2022,1,Tengnoupal,8027,8027,24.3429852,93.6928709,North-Eastern Region
Manipur,2022,2,Tengnoupal,8495,8495,24.3429852,93.6928709,North-Eastern Region
Manipur,2022,3,Tengnoupal,8913,8913,24.3429852,93.6928709,North-Eastern Region
Manipur,2022,4,Tengnoupal,9295,9295,24.3429852,93.6928709,North-Eastern Region
Manipur,2018,1,Imphal West,11304,11304,24.3429852,93.6928709,North-Eastern Region
Manipur,2018,2,Imphal West,16541,16541,24.3429852,93.6928709,North-Eastern Region
Manipur,2018,3,Imphal West,21696,21696,24.3429852,93.6928709,North-Eastern Region
Manipur,2018,4,Imphal West,28383,28383,24.3429852,93.6928709,North-Eastern Region
Manipur,2019,1,Imphal West,33668,33668,24.3429852,93.6928709,North-Eastern Region
Manipur,2019,2,Imphal West,39303,39303,24.3429852,93.6928709,North-Eastern Region
Manipur,2019,3,Imphal West,45268,45268,24.3429852,93.6928709,North-Eastern Region
Manipur,2019,4,Imphal West,51063,51063,24.3429852,93.6928709,North-Eastern Region
Manipur,2020,1,Imphal West,57485,57485,24.3429852,93.6928709,North-Eastern Region
Manipur,2020,2,Imphal West,67897,67897,24.3429852,93.6928709,North-Eastern Region
Manipur,2020,3,Imphal West,79723,79723,24.3429852,93.6928709,North-Eastern Region
Manipur,2020,4,Imphal West,88777,88777,24.3429852,93.6928709,North-Eastern Region
Manipur,2021,1,Imphal West,96101,96101,24.3429852,93.6928709,North-Eastern Region
Manipur,2021,2,Imphal West,102833,102833,24.3429852,93.6928709,North-Eastern Region
Manipur,2021,3,Imphal West,110506,110506,24.3429852,93.6928709,North-Eastern Region
Manipur,2021,4,Imphal West,118056,118056,24.3429852,93.6928709,North-Eastern Region
Manipur,2022,1,Imphal West,125131,125131,24.3429852,93.6928709,North-Eastern Region
Manipur,2022,2,Imphal West,131901,131901,24.3429852,93.6928709,North-Eastern Region
Manipur,2022,3,Imphal West,138892,138892,24.3429852,93.6928709,North-Eastern Region
Manipur,2022,4,Imphal West,145422,145422,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2018,1,North Garo Hills,254,254,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2018,2,North Garo Hills,445,445,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2018,3,North Garo Hills,737,737,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2018,4,North Garo Hills,1092,1092,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2019,1,North Garo Hills,1482,1482,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2019,2,North Garo Hills,1965,1965,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2019,3,North Garo Hills,2403,2403,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2019,4,North Garo Hills,2871,2871,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2020,1,North Garo Hills,3311,3311,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2020,2,North Garo Hills,4318,4318,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2020,3,North Garo Hills,5242,5242,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2020,4,North Garo Hills,5914,5914,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2021,1,North Garo Hills,6392,6392,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2021,2,North Garo Hills,6951,6951,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2021,3,North Garo Hills,7584,7584,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2021,4,North Garo Hills,8212,8212,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2022,1,North Garo Hills,8795,8795,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2022,2,North Garo Hills,9312,9312,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2022,3,North Garo Hills,9773,9773,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2022,4,North Garo Hills,10145,10145,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2018,1,South West Khasi Hills,55,55,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2018,2,South West Khasi Hills,110,110,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2018,3,South West Khasi Hills,177,177,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2018,4,South West Khasi Hills,253,253,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2019,1,South West Khasi Hills,329,329,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2019,2,South West Khasi Hills,448,448,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2019,3,South West Khasi Hills,521,521,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2019,4,South West Khasi Hills,619,619,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2020,1,South West Khasi Hills,724,724,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2020,2,South West Khasi Hills,934,934,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2020,3,South West Khasi Hills,1169,1169,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2020,4,South West Khasi Hills,1364,1364,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2021,1,South West Khasi Hills,1479,1479,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2021,2,South West Khasi Hills,1616,1616,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2021,3,South West Khasi Hills,1802,1802,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2021,4,South West Khasi Hills,1986,1986,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2022,1,South West Khasi Hills,2130,2130,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2022,2,South West Khasi Hills,2239,2239,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2022,3,South West Khasi Hills,2308,2308,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2022,4,South West Khasi Hills,2366,2366,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2018,1,West Garo Hills,3671,3671,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2018,2,West Garo Hills,5289,5289,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2018,3,West Garo Hills,7529,7529,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2018,4,West Garo Hills,10445,10445,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2019,1,West Garo Hills,12932,12932,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2019,2,West Garo Hills,15673,15673,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2019,3,West Garo Hills,18509,18509,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2019,4,West Garo Hills,21300,21300,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2020,1,West Garo Hills,24124,24124,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2020,2,West Garo Hills,29492,29492,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2020,3,West Garo Hills,34201,34201,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2020,4,West Garo Hills,37988,37988,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2021,1,West Garo Hills,40993,40993,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2021,2,West Garo Hills,44151,44151,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2021,3,West Garo Hills,47869,47869,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2021,4,West Garo Hills,51617,51617,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2022,1,West Garo Hills,55028,55028,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2022,2,West Garo Hills,58178,58178,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2022,3,West Garo Hills,61273,61273,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2022,4,West Garo Hills,63792,63792,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2018,1,South Garo Hills,343,343,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2018,2,South Garo Hills,530,530,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2018,3,South Garo Hills,821,821,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2018,4,South Garo Hills,1057,1057,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2019,1,South Garo Hills,1296,1296,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2019,2,South Garo Hills,1640,1640,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2019,3,South Garo Hills,2020,2020,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2019,4,South Garo Hills,2434,2434,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2020,1,South Garo Hills,2810,2810,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2020,2,South Garo Hills,3590,3590,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2020,3,South Garo Hills,4370,4370,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2020,4,South Garo Hills,5006,5006,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2021,1,South Garo Hills,5439,5439,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2021,2,South Garo Hills,5922,5922,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2021,3,South Garo Hills,6442,6442,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2021,4,South Garo Hills,7005,7005,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2022,1,South Garo Hills,7508,7508,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2022,2,South Garo Hills,7922,7922,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2022,3,South Garo Hills,8265,8265,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2022,4,South Garo Hills,8553,8553,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2018,1,East Jaintia Hills,1419,1419,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2018,2,East Jaintia Hills,2051,2051,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2018,3,East Jaintia Hills,2886,2886,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2018,4,East Jaintia Hills,3735,3735,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2019,1,East Jaintia Hills,4643,4643,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2019,2,East Jaintia Hills,5580,5580,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2019,3,East Jaintia Hills,6371,6371,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2019,4,East Jaintia Hills,7343,7343,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2020,1,East Jaintia Hills,8368,8368,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2020,2,East Jaintia Hills,9695,9695,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2020,3,East Jaintia Hills,11084,11084,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2020,4,East Jaintia Hills,12337,12337,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2021,1,East Jaintia Hills,13460,13460,24.3429852,93.6928709,North-Eastern Region
Meghalaya,2021,2,East Jaintia Hills,14530,14530,24.3429852,93.6928709,North-Eastern Region
